LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707823641.049700,44288.250,4376,4,EM,1,100,RS
1707823641.109778,44346.500,4376,4,EM,1,100,RB
1707823641.169856,44404.750,4376,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823641.229934,44463.000,4376,4,EM,1,100,PS
1707823641.281761,44513.250,4410,4,EM,1,100,RS
1707823641.333587,44563.500,4410,4,EM,1,100,RB
1707823641.385414,44613.750,4410,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823641.437241,44664.000,4410,4,EM,1,100,PS
1707823641.492935,44718.000,4443,4,EM,1,100,RS
1707823641.548630,44772.000,4443,4,EM,1,100,RB
1707823641.604324,44826.000,4443,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823641.660019,44880.000,4443,4,EM,1,100,PS
1707823641.711845,44930.250,4477,4,EM,1,100,RS
1707823641.763672,44980.500,4477,4,EM,1,100,RB
1707823641.815499,45030.750,4477,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823641.867326,45081.000,4477,4,EM,1,100,PS
1707823641.924052,45136.000,4509,4,EM,1,100,RS
1707823641.980777,45191.000,4509,4,EM,1,100,RB
1707823642.037503,45246.000,4509,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823642.094229,45301.000,4509,4,EM,1,100,PS
1707823642.169520,45374.000,4542,4,EM,1,100,RS
1707823642.244810,45447.000,4542,4,EM,1,100,RB
1707823642.320101,45520.000,4542,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823642.395392,45593.000,4542,4,EM,1,100,PS
1707823642.447218,45643.250,4578,4,EM,1,100,RS
1707823642.499045,45693.500,4578,4,EM,1,100,RB
1707823642.550872,45743.750,4578,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823642.602699,45794.000,4578,4,EM,1,100,PS
1707823642.654525,45844.250,4612,4,EM,1,100,RS
1707823642.706352,45894.500,4612,4,EM,1,100,RB
1707823642.758179,45944.750,4612,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823642.810006,45995.000,4612,4,EM,1,100,PS
1707823642.873178,46056.250,4643,4,EM,1,100,RS
1707823642.936350,46117.500,4643,4,EM,1,100,RB
1707823642.999521,46178.750,4643,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823643.062693,46240.000,4643,4,EM,1,100,PS
1707823643.114520,46290.250,4679,4,EM,1,100,RS
1707823643.166347,46340.500,4679,4,EM,1,100,RB
1707823643.218174,46390.750,4679,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823643.270000,46441.000,4679,4,EM,1,100,PS
1707823643.321827,46491.250,4713,4,EM,1,100,RS
1707823643.373654,46541.500,4713,4,EM,1,100,RB
1707823643.425481,46591.750,4713,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823643.477308,46642.000,4713,4,EM,1,100,PS
1707823643.540737,46703.500,4744,4,EM,1,100,RS
1707823643.604167,46765.000,4744,4,EM,1,100,RB
1707823643.667597,46826.500,4744,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823643.731027,46888.000,4744,4,EM,1,100,PS
1707823643.782853,46938.250,4780,4,EM,1,100,RS
1707823643.834680,46988.500,4780,4,EM,1,100,RB
1707823643.886507,47038.750,4780,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823643.938334,47089.000,4780,4,EM,1,100,PS
1707823643.990160,47139.250,4816,4,EM,1,100,RS
1707823644.041987,47189.500,4816,4,EM,1,100,RB
1707823644.093814,47239.750,4816,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823644.145641,47290.000,4816,4,EM,1,100,PS
1707823644.213454,47355.750,4847,4,EM,1,100,RS
1707823644.281267,47421.500,4847,4,EM,1,100,RB
1707823644.349080,47487.250,4847,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823644.416893,47553.000,4847,4,EM,1,100,PS
1707823644.468720,47603.250,4881,4,EM,1,100,RS
1707823644.520547,47653.500,4881,4,EM,1,100,RB
1707823644.572374,47703.750,4881,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823644.624200,47754.000,4881,4,EM,1,100,PS
1707823644.676027,47804.250,4915,4,EM,1,100,RS
1707823644.727854,47854.500,4915,4,EM,1,100,RB
1707823644.779681,47904.750,4915,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823644.831507,47955.000,4915,4,EM,1,100,PS
1707823644.895195,48016.750,4948,4,EM,1,100,RS
1707823644.958883,48078.500,4948,4,EM,1,100,RB
1707823645.022570,48140.250,4948,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823645.086258,48202.000,4948,4,EM,1,100,PS
1707823645.138085,48252.250,4982,4,EM,1,100,RS
1707823645.189911,48302.500,4982,4,EM,1,100,RB
1707823645.241738,48352.750,4982,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823645.293565,48403.000,4982,4,EM,1,100,PS
1707823645.357253,48464.750,5016,4,EM,1,100,RS
1707823645.420940,48526.500,5016,4,EM,1,100,RB
1707823645.484628,48588.250,5016,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823645.548315,48650.000,5016,4,EM,1,100,PS
1707823645.604783,48704.750,5052,4,EM,1,100,RS
1707823645.661251,48759.500,5052,4,EM,1,100,RB
1707823645.717719,48814.250,5052,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823645.774187,48869.000,5052,4,EM,1,100,PS
1707823645.826014,48919.250,5085,4,EM,1,100,RS
1707823645.877841,48969.500,5085,4,EM,1,100,RB
1707823645.929668,49019.750,5085,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823645.981494,49070.000,5085,4,EM,1,100,PS
1707823646.033321,49120.250,5117,4,EM,1,100,RS
1707823646.085148,49170.500,5117,4,EM,1,100,RB
1707823646.136975,49220.750,5117,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823646.188802,49271.000,5117,4,EM,1,100,PS
1707823646.263576,49343.500,5139,4,EM,1,100,RS
1707823646.338351,49416.000,5139,4,EM,1,100,RB
1707823646.413126,49488.500,5139,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823646.487901,49561.000,5139,4,EM,1,100,PS
1707823646.539728,49611.250,5173,4,EM,1,100,RS
1707823646.591555,49661.500,5173,4,EM,1,100,RB
1707823646.643382,49711.750,5173,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823646.695208,49762.000,5173,4,EM,1,100,PS
1707823646.747035,49812.250,5207,4,EM,1,100,RS
1707823646.798862,49862.500,5207,4,EM,1,100,RB
1707823646.850689,49912.750,5207,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823646.902515,49963.000,5207,4,EM,1,100,PS
1707823646.992503,50050.250,5241,4,EM,1,100,RS
1707823647.082491,50137.500,5241,4,EM,1,100,RB
1707823647.172479,50224.750,5241,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823647.262466,50312.000,5241,4,EM,1,100,PS
1707823647.326154,50373.750,5258,4,EM,1,100,RS
1707823647.389842,50435.500,5258,4,EM,1,100,RB
1707823647.453529,50497.250,5258,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823647.517217,50559.000,5258,4,EM,1,100,PS
1707823647.582710,50622.500,5278,4,EM,1,100,RS
1707823647.648202,50686.000,5278,4,EM,1,100,RB
1707823647.713695,50749.500,5278,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823647.779187,50813.000,5278,4,EM,1,100,PS
1707823647.831787,50864.000,5312,4,EM,1,100,RS
1707823647.884388,50915.000,5312,4,EM,1,100,RB
1707823647.936988,50966.000,5312,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823647.989588,51017.000,5312,4,EM,1,100,PS
1707823648.041415,51067.250,5344,4,EM,1,100,RS
1707823648.093242,51117.500,5344,4,EM,1,100,RB
1707823648.145069,51167.750,5344,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823648.196895,51218.000,5344,4,EM,1,100,PS
1707823648.248722,51268.250,5380,4,EM,1,100,RS
1707823648.300549,51318.500,5380,4,EM,1,100,RB
1707823648.352376,51368.750,5380,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823648.404202,51419.000,5380,4,EM,1,100,PS
1707823648.456029,51469.250,5411,4,EM,1,100,RS
1707823648.507856,51519.500,5411,4,EM,1,100,RB
1707823648.559683,51569.750,5411,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823648.611510,51620.000,5411,4,EM,1,100,PS
1707823648.663336,51670.250,5447,4,EM,1,100,RS
1707823648.715163,51720.500,5447,4,EM,1,100,RB
1707823648.766990,51770.750,5447,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823648.818817,51821.000,5447,4,EM,1,100,PS
1707823648.870643,51871.250,5478,4,EM,1,100,RS
1707823648.922470,51921.500,5478,4,EM,1,100,RB
1707823648.974297,51971.750,5478,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823649.026124,52022.000,5478,4,EM,1,100,PS
1707823649.077950,52072.250,5512,4,EM,1,100,RS
1707823649.129777,52122.500,5512,4,EM,1,100,RB
1707823649.181604,52172.750,5512,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823649.233431,52223.000,5512,4,EM,1,100,PS
1707823649.285258,52273.250,5548,4,EM,1,100,RS
1707823649.337084,52323.500,5548,4,EM,1,100,RB
1707823649.388911,52373.750,5548,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823649.440738,52424.000,5548,4,EM,1,100,PS
1707823649.492565,52474.250,5581,4,EM,1,100,RS
1707823649.544391,52524.500,5581,4,EM,1,100,RB
1707823649.596218,52574.750,5581,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823649.648045,52625.000,5581,4,EM,1,100,PS
1707823649.699872,52675.250,5615,4,EM,1,100,RS
1707823649.751698,52725.500,5615,4,EM,1,100,RB
1707823649.803525,52775.750,5615,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823649.855352,52826.000,5615,4,EM,1,100,PS
1707823649.907437,52876.500,5647,4,EM,1,100,RS
1707823649.959521,52927.000,5647,4,EM,1,100,RB
1707823650.011606,52977.500,5647,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823650.063690,53028.000,5647,4,EM,1,100,PS
1707823650.115517,53078.250,5680,4,EM,1,100,RS
1707823650.167344,53128.500,5680,4,EM,1,100,RB
1707823650.219171,53178.750,5680,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823650.270997,53229.000,5680,4,EM,1,100,PS
1707823650.326692,53283.000,5716,4,EM,1,100,RS
1707823650.382386,53337.000,5716,4,EM,1,100,RB
1707823650.438081,53391.000,5716,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823650.493775,53445.000,5716,4,EM,1,100,PS
1707823650.545602,53495.250,5748,4,EM,1,100,RS
1707823650.597429,53545.500,5748,4,EM,1,100,RB
1707823650.649256,53595.750,5748,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823650.701082,53646.000,5748,4,EM,1,100,PS
1707823650.752909,53696.250,5781,4,EM,1,100,RS
1707823650.804736,53746.500,5781,4,EM,1,100,RB
1707823650.856563,53796.750,5781,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823650.908389,53847.000,5781,4,EM,1,100,PS
1707823650.960216,53897.250,5815,4,EM,1,100,RS
1707823651.012043,53947.500,5815,4,EM,1,100,RB
1707823651.063870,53997.750,5815,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823651.115696,54048.000,5815,4,EM,1,100,PS
1707823651.167523,54098.250,5848,4,EM,1,100,RS
1707823651.219350,54148.500,5848,4,EM,1,100,RB
1707823651.271177,54198.750,5848,4,EM,1,100,2024-02-13_11-27-08-293605.csv
1707823651.323003,54249.000,5848,4,EM,1,100,PS
1707823651.374830,54299.250,5880,4,EM,1,100,RS
1707823651.426657,54349.500,5880,4,EM,1,100,RB
