LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824265.073091,649446.000,35917,1,T1,1,100,30.208
1707824265.207073,649576.000,35934,1,T1,1,100,30.196
1707824265.336932,649702.000,35968,1,T1,1,100,30.262
1707824265.469883,649831.000,35984,1,T1,1,100,30.326
1707824265.604896,649962.000,36001,1,T1,1,100,30.248
1707824265.738878,650092.000,36018,1,T1,1,100,30.213
1707824265.871829,650221.000,36049,1,T1,1,100,30.199
1707824266.001689,650347.000,36067,1,T1,1,100,30.157
1707824266.133610,650475.000,36083,1,T1,1,100,30.174
1707824266.270683,650608.000,36117,1,T1,1,100,30.253
1707824266.403635,650737.000,36134,1,T1,1,100,30.216
1707824266.536586,650866.000,36150,1,T1,1,100,30.129
1707824266.671599,650997.000,36168,1,T1,1,100,30.233
1707824266.804550,651126.000,36199,1,T1,1,100,30.172
1707824266.937501,651255.000,36215,1,T1,1,100,30.145
1707824267.070453,651384.000,36233,1,T1,1,100,30.063
1707824267.201343,651511.000,36251,1,T1,1,100,30.098
1707824267.338417,651644.000,36283,1,T1,1,100,30.078
1707824267.471368,651773.000,36300,1,T1,1,100,30.140
1707824267.603289,651901.000,36316,1,T1,1,100,30.167
1707824267.736240,652030.000,36350,1,T1,1,100,30.320
1707824267.869191,652159.000,36367,1,T1,1,100,30.245
1707824268.000081,652286.000,36386,1,T1,1,100,30.283
1707824268.133033,652415.000,36403,1,T1,1,100,30.158
1707824268.265984,652544.000,36435,1,T1,1,100,30.104
1707824268.397905,652672.000,36451,1,T1,1,100,30.116
1707824268.531887,652802.000,36468,1,T1,1,100,30.086
1707824268.663808,652930.000,36500,1,T1,1,100,30.214
1707824268.795728,653058.000,36516,1,T1,1,100,30.235
1707824268.928680,653187.000,36535,1,T1,1,100,30.208
1707824269.061631,653316.000,36552,1,T1,1,100,30.196
1707824269.193552,653444.000,36583,1,T1,1,100,30.227
1707824269.323411,653570.000,36601,1,T1,1,100,30.169
1707824269.455332,653698.000,36617,1,T1,1,100,30.215
1707824269.592406,653831.000,36634,1,T1,1,100,30.199
1707824269.726388,653961.000,36666,1,T1,1,100,30.193
1707824269.858308,654089.000,36684,1,T1,1,100,30.154
1707824269.990229,654217.000,36702,1,T1,1,100,30.102
1707824270.124211,654347.000,36724,1,T1,1,100,30.151
1707824270.259224,654478.000,36740,1,T1,1,100,30.172
1707824270.392175,654607.000,36772,1,T1,1,100,30.252
1707824270.523065,654734.000,36789,1,T1,1,100,30.215
1707824270.656016,654863.000,36808,1,T1,1,100,30.093
1707824270.791029,654994.000,36825,1,T1,1,100,30.218
1707824270.926042,655125.000,36857,1,T1,1,100,30.165
1707824271.057962,655253.000,36873,1,T1,1,100,30.284
1707824271.190914,655382.000,36890,1,T1,1,100,30.300
1707824271.322834,655510.000,36906,1,T1,1,100,30.272
1707824271.457847,655641.000,36938,1,T1,1,100,30.259
1707824271.591829,655771.000,36957,1,T1,1,100,30.219
