LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1707824320.849785,703565.000,44516,1,SF,1,100,4.2011
1707824321.246578,703950.000,44583,1,SF,1,100,4.1525
1707824321.578441,704272.000,44633,1,SF,1,100,4.1044
1707824321.841252,704527.000,44684,1,SF,1,100,4.0570
1707824322.177237,704853.000,44734,1,SF,1,100,4.0100
1707824322.507039,705173.000,44785,1,SF,1,100,3.9636
1707824322.908985,705563.000,44841,1,SF,1,100,3.9178
1707824323.173857,705820.000,44889,1,SF,1,100,3.8725
1707824323.508812,706145.000,44940,1,SF,1,100,3.8277
1707824323.840675,706467.000,44990,1,SF,1,100,3.7834
1707824324.241590,706856.000,45057,1,SF,1,100,3.7396
1707824324.572423,707177.000,45106,1,SF,1,100,3.6964
1707824324.841417,707438.000,45156,1,SF,1,100,3.6536
1707824325.172250,707759.000,45207,1,SF,1,100,3.6113
1707824325.503082,708080.000,45255,1,SF,1,100,3.5696
1707824325.832884,708400.000,45308,1,SF,1,100,3.5283
1707824326.230707,708786.000,45373,1,SF,1,100,3.4875
1707824326.560509,709106.000,45421,1,SF,1,100,3.4471
1707824326.825381,709363.000,45474,1,SF,1,100,3.4072
1707824327.161367,709689.000,45522,1,SF,1,100,3.3678
1707824327.492199,710010.000,45573,1,SF,1,100,3.3289
1707824327.826123,710334.000,45625,1,SF,1,100,3.2904
1707824328.159017,710657.000,45665,1,SF,1,100,3.2523
1707824328.489849,710978.000,45717,1,SF,1,100,3.2147
1707824328.891795,711368.000,45782,1,SF,1,100,3.1775
1707824329.223658,711690.000,45833,1,SF,1,100,3.1407
1707824329.555521,712012.000,45883,1,SF,1,100,3.1044
1707824329.886354,712333.000,45932,1,SF,1,100,3.0685
1707824330.150195,712589.000,45984,1,SF,1,100,3.0330
1707824330.483089,712912.000,46033,1,SF,1,100,2.9979
1707824330.813921,713233.000,46081,1,SF,1,100,2.9632
1707824331.144754,713554.000,46134,1,SF,1,100,2.9289
1707824331.479709,713879.000,46182,1,SF,1,100,2.8951
1707824331.809510,714199.000,46235,1,SF,1,100,2.8616
1707824332.212487,714590.000,46300,1,SF,1,100,2.8285
1707824332.541258,714909.000,46350,1,SF,1,100,2.7957
1707824332.810253,715170.000,46403,1,SF,1,100,2.7634
1707824333.143146,715493.000,46451,1,SF,1,100,2.7314
1707824333.543031,715881.000,46509,1,SF,1,100,2.6998
1707824333.872833,716201.000,46557,1,SF,1,100,2.6686
1707824334.141827,716462.000,46608,1,SF,1,100,2.6377
1707824334.472660,716783.000,46658,1,SF,1,100,2.6072
1707824334.804523,717105.000,46707,1,SF,1,100,2.5771
1707824335.201315,717490.000,46775,1,SF,1,100,2.5473
1707824335.534209,717813.000,46824,1,SF,1,100,2.5178
1707824335.861950,718131.000,46873,1,SF,1,100,2.4887
1707824336.127852,718389.000,46925,1,SF,1,100,2.4599
1707824336.463838,718715.000,46974,1,SF,1,100,2.4314
1707824336.793640,719035.000,47022,1,SF,1,100,2.4033
1707824337.193524,719423.000,47089,1,SF,1,100,2.3755
1707824337.529510,719749.000,47142,1,SF,1,100,2.3480
1707824337.794382,720006.000,47192,1,SF,1,100,2.3208
1707824338.129337,720331.000,47243,1,SF,1,100,2.2940
1707824338.460169,720652.000,47291,1,SF,1,100,2.2675
1707824338.862115,721042.000,47347,1,SF,1,100,2.2412
1707824339.125957,721298.000,47396,1,SF,1,100,2.2153
1707824339.458850,721621.000,47446,1,SF,1,100,2.1897
1707824339.791744,721944.000,47497,1,SF,1,100,2.1643
1707824340.119484,722262.000,47545,1,SF,1,100,2.1393
1707824340.517308,722648.000,47612,1,SF,1,100,2.1146
1707824340.850201,722971.000,47663,1,SF,1,100,2.0901
1707824341.115074,723228.000,47711,1,SF,1,100,2.0659
1707824341.450028,723553.000,47764,1,SF,1,100,2.0420
1707824341.779830,723873.000,47812,1,SF,1,100,2.0184
1707824342.115816,724199.000,47861,1,SF,1,100,1.9951
1707824342.513639,724585.000,47930,1,SF,1,100,1.9720
1707824342.847563,724909.000,47980,1,SF,1,100,1.9492
1707824343.113466,725167.000,48031,1,SF,1,100,1.9266
1707824343.446360,725490.000,48079,1,SF,1,100,1.9043
1707824343.778223,725812.000,48130,1,SF,1,100,1.8823
1707824344.112147,726136.000,48185,1,SF,1,100,1.8605
1707824344.442980,726457.000,48234,1,SF,1,100,1.8390
1707824344.774843,726779.000,48282,1,SF,1,100,1.8177
1707824345.237596,727228.000,48349,1,SF,1,100,1.7967
1707824345.436507,727421.000,48381,1,SF,1,100,1.7759
1707824345.772493,727747.000,48434,1,SF,1,100,1.7554
1707824346.102295,728067.000,48482,1,SF,1,100,1.7351
1707824346.438280,728393.000,48533,1,SF,1,100,1.7150
1707824346.768082,728713.000,48583,1,SF,1,100,1.6952
1707824347.104068,729039.000,48634,1,SF,1,100,1.6755
1707824347.433869,729359.000,48684,1,SF,1,100,1.6562
1707824347.831693,729745.000,48751,1,SF,1,100,1.6370
1707824348.167678,730071.000,48802,1,SF,1,100,1.6181
1707824348.431520,730327.000,48837,1,SF,1,100,1.5993
1707824348.832435,730716.000,48902,1,SF,1,100,1.5808
1707824349.163267,731037.000,48951,1,SF,1,100,1.5626
1707824349.427109,731293.000,48991,1,SF,1,100,1.5445
1707824349.889862,731742.000,49041,1,SF,1,100,1.5266
1707824350.087743,731934.000,49061,1,SF,1,100,1.5090
1707824350.420637,732257.000,49095,1,SF,1,100,1.4915
1707824350.751469,732578.000,49144,1,SF,1,100,1.4742
1707824351.085393,732902.000,49196,1,SF,1,100,1.4572
1707824351.487339,733292.000,49261,1,SF,1,100,1.4403
1707824351.819202,733614.000,49310,1,SF,1,100,1.4237
1707824352.086136,733873.000,49362,1,SF,1,100,1.4072
1707824352.417999,734195.000,49411,1,SF,1,100,1.3909
1707824352.750892,734518.000,49463,1,SF,1,100,1.3748
1707824353.147685,734903.000,49528,1,SF,1,100,1.3589
1707824353.483671,735229.000,49579,1,SF,1,100,1.3432
1707824353.748543,735486.000,49629,1,SF,1,100,1.3277
1707824354.079375,735807.000,49678,1,SF,1,100,1.3123
1707824354.410208,736128.000,49730,1,SF,1,100,1.2971
1707824354.808031,736514.000,49784,1,SF,1,100,1.2821
1707824355.078056,736776.000,49833,1,SF,1,100,1.2673
1707824355.406827,737095.000,49884,1,SF,1,100,1.2526
1707824355.742813,737421.000,49934,1,SF,1,100,1.2381
1707824356.139606,737806.000,50001,1,SF,1,100,1.2238
1707824356.473530,738130.000,50049,1,SF,1,100,1.2097
1707824356.738402,738387.000,50100,1,SF,1,100,1.1957
1707824357.073357,738712.000,50150,1,SF,1,100,1.1818
1707824357.407281,739036.000,50199,1,SF,1,100,1.1682
1707824357.804074,739421.000,50269,1,SF,1,100,1.1547
1707824358.135937,739743.000,50318,1,SF,1,100,1.1413
1707824358.400809,740000.000,50367,1,SF,1,100,1.1281
1707824358.731641,740321.000,50419,1,SF,1,100,1.1150
1707824359.062474,740642.000,50468,1,SF,1,100,1.1021
1707824359.393306,740963.000,50516,1,SF,1,100,1.0894
1707824359.856059,741412.000,50589,1,SF,1,100,1.0768
1707824360.053940,741604.000,50623,1,SF,1,100,1.0643
1707824360.388895,741929.000,50673,1,SF,1,100,1.0520
1707824360.719728,742250.000,50722,1,SF,1,100,1.0399
1707824361.054683,742575.000,50772,1,SF,1,100,1.0278
1707824361.388607,742899.000,50823,1,SF,1,100,1.0159
1707824361.787461,743286.000,50888,1,SF,1,100,1.0042
1707824362.121385,743610.000,50940,1,SF,1,100,0.9926
1707824362.386257,743867.000,50989,1,SF,1,100,0.9811
1707824362.719151,744190.000,51042,1,SF,1,100,0.9697
1707824363.052045,744513.000,51092,1,SF,1,100,0.9585
1707824363.451929,744901.000,51157,1,SF,1,100,0.9474
1707824363.781731,745221.000,51207,1,SF,1,100,0.9365
1707824364.045572,745477.000,51258,1,SF,1,100,0.9256
1707824364.381558,745803.000,51308,1,SF,1,100,0.9149
1707824364.712390,746124.000,51357,1,SF,1,100,0.9043
1707824365.114336,746514.000,51411,1,SF,1,100,0.8939
