"","category","item","stim","condition","edv","gid","dyad","pid1","pid2","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","catH","win","TREND","t","use"
"348","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.7218934911243,15.1162790697674,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,59.3023255813954,2.21739130434783,NA,90,NA,60,1
"349","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",4.14201183431953,NA,0,0,0,NA,NA,0,0,NA,91,NA,60.6666666666667,1
"350","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.7988165680473,5.47945205479452,1,4,4,0,NA,15.0684931506849,2.75,NA,92,NA,61.3333333333333,1
"351","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.61538461538462,6.15384615384615,1,4,4,0,NA,7.69230769230769,2.5,NA,93,NA,62,1
"352","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.1301775147929,15.8536585365854,3,4.33333333333333,4.33333333333333,0.636514168294813,0.918295834054489,26.8292682926829,2.44444444444444,NA,94,NA,62.6666666666667,1
"353","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.4615384615385,17.5824175824176,3,5.33333333333333,5.33333333333333,0.636514168294813,0.918295834054489,65.9340659340659,2.60869565217391,NA,95,NA,63.3333333333333,1
"354","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",15.9763313609467,32.4074074074074,8,4.375,4.375,0.661563238157982,0.954434002924965,82.4074074074074,4.04545454545455,NA,96,NA,64,1
"355","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",17.4556213017751,43.2203389830509,9,5.66666666666667,5.66666666666667,0.683738905848754,0.622365972874449,89.8305084745763,5.57894736842105,NA,97,NA,64.6666666666667,1
"356","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.5384615384615,NA,0,0,0,NA,NA,0,0,NA,98,NA,65.3333333333333,1
"357","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",15.8284023668639,9.34579439252336,2,5,5,0.693147180559945,1,76.6355140186916,2.82758620689655,NA,99,NA,66,1
"358","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",15.0887573964497,18.6274509803922,4,4.75,4.75,0.562335144618808,0.811278124459133,66.6666666666667,2.83333333333333,NA,100,NA,66.6666666666667,1
"359","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",14.2011834319527,21.875,4,5.25,5.25,1.03972077083992,0.946394630357186,59.375,2.28,NA,101,NA,67.3333333333333,1
"360","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",3.10650887573965,NA,0,0,0,NA,NA,0,0,NA,102,NA,68,1
"361","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.39644970414201,NA,0,0,0,NA,NA,0,0,NA,103,NA,68.6666666666667,1
"362","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.3550295857988,NA,0,0,0,NA,NA,0,0,NA,104,NA,69.3333333333333,1
"363","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.2781065088757,13.2530120481928,2,5.5,5.5,0.693147180559945,1,44.578313253012,2.46666666666667,NA,105,NA,70,1
"364","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.6863905325444,20.253164556962,3,5.33333333333333,5.33333333333333,0.636514168294813,0.918295834054489,58.2278481012658,3.06666666666667,NA,106,NA,70.6666666666667,1
"365","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.72781065088757,6.77966101694915,1,4,4,0,NA,40.6779661016949,2.66666666666667,NA,107,NA,71.3333333333333,1
"366","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.13609467455621,9.09090909090909,1,5,5,0,NA,58.1818181818182,2.13333333333333,NA,108,NA,72,1
"367","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.95266272189349,10.6382978723404,1,5,5,0,NA,21.2765957446809,2,NA,109,NA,72.6666666666667,1
"368","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.36094674556213,NA,0,0,0,NA,NA,0,0,NA,110,NA,73.3333333333333,1
"369","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",5.02958579881657,NA,0,0,0,NA,NA,0,0,NA,111,NA,74,1
"370","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",3.10650887573965,NA,0,0,0,NA,NA,0,0,NA,112,NA,74.6666666666667,1
"371","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.43195266272189,NA,0,0,0,NA,NA,0,0,NA,113,NA,75.3333333333333,1
"372","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",12.5739644970414,21.1764705882353,3,6,6,0.636514168294813,0.918295834054489,57.6470588235294,2.57894736842105,NA,114,NA,76,1
"373","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",16.7159763313609,53.9823008849557,11,5.54545454545455,5.54545454545455,1.16222554492109,0.838368515026066,60.1769911504425,5.23076923076923,NA,115,NA,76.6666666666667,1
"374","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.72781065088757,NA,0,0,0,NA,NA,0,0,NA,116,NA,77.3333333333333,1
"375","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",4.58579881656805,NA,0,0,0,NA,NA,0,0,NA,117,NA,78,1
"376","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",2.36686390532544,NA,0,0,0,NA,NA,0,0,NA,118,NA,78.6666666666667,1
"377","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",1.62721893491124,NA,0,0,0,NA,NA,0,0,NA,119,NA,79.3333333333333,1
"378","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",2.51479289940828,NA,0,0,0,NA,NA,0,0,NA,120,NA,80,1
"379","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",4.73372781065089,NA,0,0,0,NA,NA,0,0,NA,121,NA,80.6666666666667,1
"380","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",9.61538461538462,12.3076923076923,2,4,4,0,NA,32.3076923076923,3,NA,122,NA,81.3333333333333,1
"381","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.72781065088757,15.2542372881356,2,4.5,4.5,0.693147180559945,1,18.6440677966102,2.75,NA,123,NA,82,1
"382","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.24852071005917,NA,0,0,0,NA,NA,0,0,NA,124,NA,82.6666666666667,1
"383","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",3.10650887573965,NA,0,0,0,NA,NA,0,0,NA,125,NA,83.3333333333333,1
"384","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",4.88165680473373,NA,0,0,0,NA,NA,0,0,NA,126,NA,84,1
"385","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.7988165680473,5.47945205479452,1,4,4,0,NA,0,NA,NA,127,NA,84.6666666666667,1
"386","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",4.73372781065089,NA,0,0,0,NA,NA,0,0,NA,128,NA,85.3333333333333,1
"387","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",17.3076923076923,48.7179487179487,13,4.38461538461539,4.38461538461539,0.79026796807459,0.719332904088177,83.7606837606838,7,NA,129,NA,86,1
"388","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",19.3786982248521,64.1221374045801,14,6,6,1.63079910458564,0.910166310039506,90.8396946564885,5.40909090909091,NA,130,NA,86.6666666666667,1
"389","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.8343195266272,NA,0,0,0,NA,NA,0,0,NA,131,NA,87.3333333333333,1
"390","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.43195266272189,7.01754385964912,1,4,4,0,NA,47.3684210526316,2.07692307692308,NA,132,NA,88,1
"391","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",7.84023668639053,7.54716981132075,1,4,4,0,NA,24.5283018867925,2.16666666666667,NA,133,NA,88.6666666666667,1
"392","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",6.06508875739645,NA,0,0,0,NA,NA,0,0,NA,134,NA,89.3333333333333,1
"393","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",8.13609467455621,NA,0,0,0,NA,NA,0,0,NA,135,NA,90,1
"394","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",10.9467455621302,47.2972972972973,7,5,5,1.07899220787758,0.982141032834875,62.1621621621622,3.53846153846154,NA,136,NA,90.6666666666667,1
"395","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",11.094674556213,13.3333333333333,2,5,5,0.693147180559945,1,70.6666666666667,2.94444444444444,NA,137,NA,91.3333333333333,1
"396","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",13.0177514792899,20.4545454545455,3,6,6,1.09861228866811,1,51.1363636363636,2.25,NA,138,NA,92,1
"397","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",1,"10370290","10370446",0,NA,0,0,0,NA,NA,NA,NA,NA,139,NA,92.6666666666667,1
"398","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.98816568047337,20.3703703703704,2,5.5,5.5,0.693147180559945,1,20.3703703703704,2.2,NA,1,NA,0.666666666666667,1
"399","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.36094674556213,9.30232558139535,1,4,4,0,NA,23.2558139534884,2,NA,2,NA,1.33333333333333,1
"400","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",14.792899408284,NA,0,0,0,NA,NA,0,0,NA,3,NA,2,1
"401","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",15.2366863905325,3.88349514563107,1,4,4,0,NA,39.8058252427184,2.73333333333333,NA,4,NA,2.66666666666667,1
"402","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.65680473372781,NA,0,0,0,NA,NA,0,0,NA,5,NA,3.33333333333333,1
"403","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.65680473372781,NA,0,0,0,NA,NA,0,0,NA,6,NA,4,1
"404","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.50887573964497,NA,0,0,0,NA,NA,0,0,NA,7,NA,4.66666666666667,1
"405","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",10.5029585798817,16.9014084507042,3,4,4,0,NA,28.169014084507,2.85714285714286,NA,8,NA,5.33333333333333,1
"406","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",3.84615384615385,NA,0,0,0,NA,NA,0,0,NA,9,NA,6,1
"407","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",4.58579881656805,NA,0,0,0,NA,NA,0,0,NA,10,NA,6.66666666666667,1
"408","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",5.91715976331361,NA,0,0,0,NA,NA,0,0,NA,11,NA,7.33333333333333,1
"409","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.10059171597633,NA,0,0,0,NA,NA,0,0,NA,12,NA,8,1
"410","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.2426035502959,NA,0,0,0,NA,NA,0,0,NA,13,NA,8.66666666666667,1
"411","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",10.3550295857988,NA,0,0,0,NA,NA,0,0,NA,14,NA,9.33333333333333,1
"412","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",14.2011834319527,NA,0,0,0,NA,NA,0,0,NA,15,NA,10,1
"413","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.84023668639053,NA,0,0,0,NA,NA,0,0,NA,16,NA,10.6666666666667,1
"414","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",10.5029585798817,5.63380281690141,1,4,4,0,NA,30.9859154929577,2.2,NA,17,NA,11.3333333333333,1
"415","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.094674556213,6.66666666666667,1,5,5,0,NA,38.6666666666667,2.63636363636364,NA,18,NA,12,1
"416","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",10.5029585798817,22.5352112676056,4,4,4,0,NA,43.6619718309859,2.58333333333333,NA,19,NA,12.6666666666667,1
"417","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",13.7573964497041,69.8924731182796,14,4.64285714285714,4.64285714285714,0.651756561172653,0.940285958670631,95.6989247311828,8.9,NA,20,NA,13.3333333333333,1
"418","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",24.112426035503,81.5950920245399,21,6.33333333333333,6.33333333333333,1.8442381501342,0.947750928289019,94.478527607362,9.05882352941176,NA,21,NA,14,1
"419","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",26.3313609467456,89.8876404494382,20,8,8,1.94337792575329,0.934567232019116,94.9438202247191,14.0833333333333,NA,22,NA,14.6666666666667,1
"420","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.6863905325444,10.126582278481,2,4,4,0,NA,29.1139240506329,2.3,NA,23,NA,15.3333333333333,1
"421","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",9.46745562130178,12.5,2,4,4,0,NA,34.375,2.2,NA,24,NA,16,1
"422","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.69230769230769,7.69230769230769,1,4,4,0,NA,15.3846153846154,2,NA,25,NA,16.6666666666667,1
"423","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",0.29585798816568,NA,0,0,0,NA,NA,0,0,NA,26,NA,17.3333333333333,1
"424","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",1.4792899408284,NA,0,0,0,NA,NA,0,0,NA,27,NA,18,1
"425","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",14.6449704142012,NA,0,0,0,NA,NA,0,0,NA,28,NA,18.6666666666667,1
"426","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.87573964497041,NA,0,0,0,NA,NA,0,0,NA,29,NA,19.3333333333333,1
"427","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.10059171597633,NA,0,0,0,NA,NA,0,0,NA,30,NA,20,1
"428","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",19.2307692307692,6.15384615384615,2,4,4,0,NA,46.9230769230769,2.9047619047619,NA,31,NA,20.6666666666667,1
"429","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.84023668639053,18.8679245283019,2,5,5,0,NA,28.3018867924528,2.5,NA,32,NA,21.3333333333333,1
"430","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.65680473372781,NA,0,0,0,NA,NA,0,0,NA,33,NA,22,1
"431","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.10059171597633,NA,0,0,0,NA,NA,0,0,NA,34,NA,22.6666666666667,1
"432","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",13.1656804733728,13.4831460674157,3,4,4,0,NA,48.314606741573,2.38888888888889,NA,35,NA,23.3333333333333,1
"433","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.28402366863905,NA,0,0,0,NA,NA,0,0,NA,36,NA,24,1
"434","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",5.17751479289941,NA,0,0,0,NA,NA,0,0,NA,37,NA,24.6666666666667,1
"435","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",9.76331360946746,NA,0,0,0,NA,NA,0,0,NA,38,NA,25.3333333333333,1
"436","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.72781065088757,NA,0,0,0,NA,NA,0,0,NA,39,NA,26,1
"437","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.95266272189349,NA,0,0,0,NA,NA,0,0,NA,40,NA,26.6666666666667,1
"438","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.28402366863905,14.2857142857143,2,4,4,0,NA,17.8571428571429,2.5,NA,41,NA,27.3333333333333,1
"439","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.6863905325444,NA,0,0,0,NA,NA,0,0,NA,42,NA,28,1
"440","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",9.61538461538462,NA,0,0,0,NA,NA,0,0,NA,43,NA,28.6666666666667,1
"441","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.094674556213,NA,0,0,0,NA,NA,0,0,NA,44,NA,29.3333333333333,1
"442","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.98816568047337,NA,0,0,0,NA,NA,0,0,NA,45,NA,30,1
"443","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",17.0118343195266,40,9,5.11111111111111,5.11111111111111,0.995026990179521,0.905712598013837,45.2173913043478,4.33333333333333,NA,46,NA,30.6666666666667,1
"444","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.13609467455621,NA,0,0,0,NA,NA,0,0,NA,47,NA,31.3333333333333,1
"445","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",4.43786982248521,NA,0,0,0,NA,NA,0,0,NA,48,NA,32,1
"446","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.84023668639053,11.3207547169811,1,6,6,0,NA,16.9811320754717,2.25,NA,49,NA,32.6666666666667,1
"447","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.10059171597633,NA,0,0,0,NA,NA,0,0,NA,50,NA,33.3333333333333,1
"448","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",12.4260355029586,14.2857142857143,3,4,4,0,NA,30.952380952381,3.71428571428571,NA,51,NA,34,1
"449","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.8343195266272,11.25,2,4.5,4.5,0.693147180559945,1,28.75,2.55555555555556,NA,52,NA,34.6666666666667,1
"450","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",10.7988165680473,5.47945205479452,1,4,4,0,NA,24.6575342465753,2.25,NA,53,NA,35.3333333333333,1
"451","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",14.2011834319527,11.4583333333333,2,5.5,5.5,0.693147180559945,1,51.0416666666667,2.88235294117647,NA,54,NA,36,1
"452","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",20.414201183432,50.7246376811594,13,5.38461538461539,5.38461538461539,1.09059947377948,0.786701226208884,97.8260869565217,5.8695652173913,NA,55,NA,36.6666666666667,1
"453","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",18.6390532544379,46.8253968253968,11,5.36363636363636,5.36363636363636,1.2406842919534,0.894964537655,92.0634920634921,5.52380952380952,NA,56,NA,37.3333333333333,1
"454","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",19.3786982248521,63.3587786259542,17,4.88235294117647,4.88235294117647,1.11506598409643,0.804350082759946,95.4198473282443,5.95238095238095,NA,57,NA,38,1
"455","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",17.1597633136095,50,13,4.46153846153846,4.46153846153846,0.690185676018804,0.995727452084926,80.1724137931034,6.2,NA,58,NA,38.6666666666667,1
"456","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.98816568047337,NA,0,0,0,NA,NA,0,0,NA,59,NA,39.3333333333333,1
"457","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.65680473372781,NA,0,0,0,NA,NA,0,0,NA,60,NA,40,1
"458","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",9.31952662721894,NA,0,0,0,NA,NA,0,0,NA,61,NA,40.6666666666667,1
"459","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.98816568047337,NA,0,0,0,NA,NA,0,0,NA,62,NA,41.3333333333333,1
"460","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.24852071005917,NA,0,0,0,NA,NA,0,0,NA,63,NA,42,1
"461","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",5.91715976331361,NA,0,0,0,NA,NA,0,0,NA,64,NA,42.6666666666667,1
"462","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",13.905325443787,11.7021276595745,2,5.5,5.5,0.693147180559945,1,57.4468085106383,2.7,NA,65,NA,43.3333333333333,1
"463","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.6863905325444,5.06329113924051,1,4,4,0,NA,65.8227848101266,2.47619047619048,NA,66,NA,44,1
"464","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.57988165680473,NA,0,0,0,NA,NA,0,0,NA,67,NA,44.6666666666667,1
"465","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",9.46745562130178,18.75,2,6,6,0.693147180559945,1,29.6875,2.11111111111111,NA,68,NA,45.3333333333333,1
"466","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.13609467455621,NA,0,0,0,NA,NA,0,0,NA,69,NA,46,1
"467","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.39644970414201,NA,0,0,0,NA,NA,0,0,NA,70,NA,46.6666666666667,1
"468","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",7.10059171597633,16.6666666666667,2,4,4,0,NA,0,NA,NA,71,NA,47.3333333333333,1
"469","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",9.17159763313609,NA,0,0,0,NA,NA,0,0,NA,72,NA,48,1
"470","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.2426035502959,NA,0,0,0,NA,NA,0,0,NA,73,NA,48.6666666666667,1
"471","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",6.65680473372781,NA,0,0,0,NA,NA,0,0,NA,74,NA,49.3333333333333,1
"472","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",8.28402366863905,14.2857142857143,2,4,4,0,NA,39.2857142857143,2.44444444444444,NA,75,NA,50,1
"473","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",11.2426035502959,19.7368421052632,3,5,5,0,NA,53.9473684210526,2.5625,NA,76,NA,50.6666666666667,1
"474","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",13.905325443787,15.9574468085106,3,5,5,0,NA,45.7446808510638,2.86666666666667,NA,77,NA,51.3333333333333,1
"475","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",12.7218934911243,NA,0,0,0,NA,NA,0,0,NA,78,NA,52,1
"476","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",5.02958579881657,NA,0,0,0,NA,NA,0,0,NA,79,NA,52.6666666666667,1
"477","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",3.10650887573965,NA,0,0,0,NA,NA,0,0,NA,80,NA,53.3333333333333,1
"478","cluster","pizza","pizza.mp4","man","EA","cluster§pizza§pizza.mp4§man",2,"10370290","10370528",2.36686390532544,NA,0,0,0,NA,NA,0,0,NA,81,NA,54,1
