LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1707824127.319023,515800.000,14395,1,SF,1,100,0.2041
1707824127.656128,516127.000,14413,1,SF,1,100,0.2018
1707824127.855092,516320.000,14445,1,SF,1,100,0.1994
1707824128.190135,516645.000,14499,1,SF,1,100,0.1971
1707824128.587032,517030.000,14564,1,SF,1,100,0.1949
1707824128.922076,517355.000,14615,1,SF,1,100,0.1926
1707824129.187017,517612.000,14665,1,SF,1,100,0.1904
1707824129.524122,517939.000,14714,1,SF,1,100,0.1882
1707824129.854011,518259.000,14764,1,SF,1,100,0.1860
1707824130.251939,518645.000,14830,1,SF,1,100,0.1838
1707824130.583890,518967.000,14882,1,SF,1,100,0.1817
1707824130.847801,519223.000,14930,1,SF,1,100,0.1796
1707824131.179751,519545.000,14981,1,SF,1,100,0.1775
1707824131.512733,519868.000,15031,1,SF,1,100,0.1755
1707824131.845714,520191.000,15080,1,SF,1,100,0.1735
1707824132.246735,520580.000,15147,1,SF,1,100,0.1714
1707824132.645694,520967.000,15201,1,SF,1,100,0.1695
1707824132.911667,521225.000,15237,1,SF,1,100,0.1675
1707824133.177640,521483.000,15289,1,SF,1,100,0.1656
1707824133.511652,521807.000,15338,1,SF,1,100,0.1637
1707824133.843602,522129.000,15386,1,SF,1,100,0.1618
1707824134.243592,522517.000,15453,1,SF,1,100,0.1599
1707824134.578636,522842.000,15504,1,SF,1,100,0.1580
1707824134.844608,523100.000,15554,1,SF,1,100,0.1562
1707824135.175528,523421.000,15603,1,SF,1,100,0.1544
1707824135.508509,523744.000,15653,1,SF,1,100,0.1526
1707824135.908499,524132.000,15720,1,SF,1,100,0.1509
1707824136.243543,524457.000,15769,1,SF,1,100,0.1491
1707824136.507454,524713.000,15821,1,SF,1,100,0.1474
1707824136.843528,525039.000,15870,1,SF,1,100,0.1457
1707824137.172386,525358.000,15918,1,SF,1,100,0.1440
1707824137.574437,525748.000,15986,1,SF,1,100,0.1423
1707824137.973396,526135.000,16043,1,SF,1,100,0.1407
1707824138.175453,526331.000,16060,1,SF,1,100,0.1391
1707824138.506373,526652.000,16111,1,SF,1,100,0.1374
1707824138.904301,527038.000,16176,1,SF,1,100,0.1359
1707824139.235221,527359.000,16228,1,SF,1,100,0.1343
1707824139.501193,527617.000,16277,1,SF,1,100,0.1327
1707824139.831082,527937.000,16325,1,SF,1,100,0.1312
1707824140.163033,528259.000,16378,1,SF,1,100,0.1297
1707824140.493952,528580.000,16426,1,SF,1,100,0.1282
1707824140.891880,528966.000,16493,1,SF,1,100,0.1267
1707824141.221769,529286.000,16544,1,SF,1,100,0.1252
1707824141.491866,529548.000,16592,1,SF,1,100,0.1238
1707824141.820723,529867.000,16644,1,SF,1,100,0.1223
1707824142.157828,530194.000,16693,1,SF,1,100,0.1209
1707824142.488748,530515.000,16744,1,SF,1,100,0.1195
1707824142.890800,530905.000,16811,1,SF,1,100,0.1181
1707824143.291821,531294.000,16871,1,SF,1,100,0.1168
1707824143.490785,531487.000,16905,1,SF,1,100,0.1154
1707824143.822735,531809.000,16955,1,SF,1,100,0.1141
1707824144.155717,532132.000,17004,1,SF,1,100,0.1128
1707824144.486636,532453.000,17054,1,SF,1,100,0.1115
1707824144.884565,532839.000,17119,1,SF,1,100,0.1102
1707824145.216515,533161.000,17172,1,SF,1,100,0.1089
1707824145.481457,533418.000,17220,1,SF,1,100,0.1076
1707824145.813407,533740.000,17272,1,SF,1,100,0.1064
1707824146.148451,534065.000,17321,1,SF,1,100,0.1052
1707824146.545348,534450.000,17386,1,SF,1,100,0.1040
1707824146.881422,534776.000,17437,1,SF,1,100,0.1028
1707824147.146364,535033.000,17487,1,SF,1,100,0.1016
1707824147.480376,535357.000,17536,1,SF,1,100,0.1004
1707824147.813358,535680.000,17586,1,SF,1,100,0.0992
1707824148.212317,536067.000,17654,1,SF,1,100,0.0981
1707824148.547360,536392.000,17709,1,SF,1,100,0.0969
1707824148.879310,536714.000,17757,1,SF,1,100,0.0958
1707824149.210230,537035.000,17808,1,SF,1,100,0.0947
1707824149.476203,537293.000,17858,1,SF,1,100,0.0936
1707824149.806091,537613.000,17908,1,SF,1,100,0.0925
1707824150.142166,537939.000,17959,1,SF,1,100,0.0915
1707824150.539063,538324.000,18024,1,SF,1,100,0.0904
1707824150.873075,538648.000,18073,1,SF,1,100,0.0894
1707824151.138017,538905.000,18125,1,SF,1,100,0.0883
1707824151.474091,539231.000,18174,1,SF,1,100,0.0873
1707824151.802949,539550.000,18224,1,SF,1,100,0.0863
1707824152.206032,539941.000,18289,1,SF,1,100,0.0853
1707824152.539013,540264.000,18340,1,SF,1,100,0.0843
1707824152.807048,540524.000,18390,1,SF,1,100,0.0833
1707824153.136936,540844.000,18442,1,SF,1,100,0.0824
1707824153.468887,541166.000,18493,1,SF,1,100,0.0814
1707824153.930731,541614.000,18561,1,SF,1,100,0.0805
1707824154.130726,541808.000,18595,1,SF,1,100,0.0795
1707824154.461646,542129.000,18646,1,SF,1,100,0.0786
1707824154.794627,542452.000,18696,1,SF,1,100,0.0777
1707824155.191524,542837.000,18763,1,SF,1,100,0.0768
1707824155.522444,543158.000,18812,1,SF,1,100,0.0759
1707824155.787386,543415.000,18864,1,SF,1,100,0.0751
1707824156.124491,543742.000,18913,1,SF,1,100,0.0742
1707824156.523450,544129.000,18962,1,SF,1,100,0.0733
1707824156.856431,544452.000,19012,1,SF,1,100,0.0725
1707824157.190444,544776.000,19063,1,SF,1,100,0.0716
1707824157.521363,545097.000,19113,1,SF,1,100,0.0708
1707824157.856406,545422.000,19166,1,SF,1,100,0.0700
1707824158.187326,545743.000,19214,1,SF,1,100,0.0692
1707824158.455361,546003.000,19250,1,SF,1,100,0.0684
1707824158.853289,546389.000,19315,1,SF,1,100,0.0676
1707824159.250186,546774.000,19355,1,SF,1,100,0.0668
1707824159.451212,546969.000,19391,1,SF,1,100,0.0660
1707824159.782132,547290.000,19439,1,SF,1,100,0.0653
1707824160.118206,547616.000,19490,1,SF,1,100,0.0645
1707824160.447064,547935.000,19540,1,SF,1,100,0.0638
1707824160.783138,548261.000,19591,1,SF,1,100,0.0630
1707824161.180035,548646.000,19640,1,SF,1,100,0.0623
1707824161.647034,549099.000,19677,1,SF,1,100,0.0616
1707824161.850121,549296.000,19695,1,SF,1,100,0.0609
1707824162.182072,549618.000,19745,1,SF,1,100,0.0602
1707824162.449076,549877.000,19796,1,SF,1,100,0.0595
1707824162.782057,550200.000,19844,1,SF,1,100,0.0588
1707824163.112976,550521.000,19897,1,SF,1,100,0.0581
1707824163.510905,550907.000,19962,1,SF,1,100,0.0574
1707824163.842855,551229.000,20012,1,SF,1,100,0.0568
1707824164.106766,551485.000,20063,1,SF,1,100,0.0561
1707824164.503664,551870.000,20117,1,SF,1,100,0.0555
1707824164.839738,552196.000,20168,1,SF,1,100,0.0548
1707824165.170657,552517.000,20218,1,SF,1,100,0.0542
1707824165.439723,552778.000,20267,1,SF,1,100,0.0536
1707824165.769611,553098.000,20319,1,SF,1,100,0.0529
1707824166.106716,553425.000,20368,1,SF,1,100,0.0523
1707824166.438667,553747.000,20416,1,SF,1,100,0.0517
1707824166.839688,554136.000,20484,1,SF,1,100,0.0511
1707824167.173700,554460.000,20534,1,SF,1,100,0.0505
1707824167.504620,554781.000,20584,1,SF,1,100,0.0499
1707824167.768531,555037.000,20618,1,SF,1,100,0.0494
1707824168.166459,555423.000,20687,1,SF,1,100,0.0488
1707824168.430370,555679.000,20738,1,SF,1,100,0.0482
1707824168.763351,556002.000,20786,1,SF,1,100,0.0477
1707824169.094271,556323.000,20837,1,SF,1,100,0.0471
1707824169.426221,556645.000,20886,1,SF,1,100,0.0466
1707824169.823119,557030.000,20946,1,SF,1,100,0.0460
1707824170.093215,557292.000,20994,1,SF,1,100,0.0455
1707824170.424135,557613.000,21044,1,SF,1,100,0.0450
1707824170.758147,557937.000,21095,1,SF,1,100,0.0445
1707824171.159168,558326.000,21160,1,SF,1,100,0.0439
1707824171.490087,558647.000,21211,1,SF,1,100,0.0434
1707824171.758122,558907.000,21261,1,SF,1,100,0.0429
1707824172.090072,559229.000,21310,1,SF,1,100,0.0424
1707824172.424085,559553.000,21360,1,SF,1,100,0.0419
1707824172.822013,559939.000,21427,1,SF,1,100,0.0415
1707824173.157056,560264.000,21480,1,SF,1,100,0.0410
1707824173.425091,560524.000,21528,1,SF,1,100,0.0405
1707824173.753949,560843.000,21578,1,SF,1,100,0.0400
1707824174.090023,561169.000,21629,1,SF,1,100,0.0396
1707824174.486920,561554.000,21694,1,SF,1,100,0.0391
1707824174.822994,561880.000,21745,1,SF,1,100,0.0387
1707824175.085874,562135.000,21800,1,SF,1,100,0.0382
1707824175.422979,562462.000,21849,1,SF,1,100,0.0378
1707824175.752868,562782.000,21899,1,SF,1,100,0.0373
1707824176.154920,563172.000,21964,1,SF,1,100,0.0369
1707824176.490994,563498.000,22017,1,SF,1,100,0.0365
1707824176.755936,563755.000,22065,1,SF,1,100,0.0361
1707824177.085824,564075.000,22116,1,SF,1,100,0.0356
1707824177.416744,564396.000,22166,1,SF,1,100,0.0352
1707824177.747664,564717.000,22215,1,SF,1,100,0.0348
1707824178.145592,565103.000,22284,1,SF,1,100,0.0344
1707824178.477542,565425.000,22334,1,SF,1,100,0.0340
1707824178.742484,565682.000,22383,1,SF,1,100,0.0336
1707824179.073404,566003.000,22434,1,SF,1,100,0.0332
1707824179.410509,566330.000,22484,1,SF,1,100,0.0329
1707824179.810499,566718.000,22549,1,SF,1,100,0.0325
1707824180.141418,567039.000,22599,1,SF,1,100,0.0321
1707824180.476462,567364.000,22655,1,SF,1,100,0.0317
1707824180.741403,567621.000,22705,1,SF,1,100,0.0314
1707824181.074385,567944.000,22756,1,SF,1,100,0.0310
1707824181.408397,568268.000,22804,1,SF,1,100,0.0306
1707824181.808387,568656.000,22871,1,SF,1,100,0.0303
1707824182.139307,568977.000,22920,1,SF,1,100,0.0299
1707824182.471257,569299.000,22972,1,SF,1,100,0.0296
1707824182.736199,569556.000,23021,1,SF,1,100,0.0292
1707824183.067119,569877.000,23074,1,SF,1,100,0.0289
1707824183.399069,570199.000,23124,1,SF,1,100,0.0286
1707824183.728958,570519.000,23172,1,SF,1,100,0.0282
1707824184.131010,570909.000,23239,1,SF,1,100,0.0279
1707824184.395952,571166.000,23290,1,SF,1,100,0.0276
1707824184.732026,571492.000,23340,1,SF,1,100,0.0273
1707824185.062945,571813.000,23389,1,SF,1,100,0.0270
1707824185.394896,572135.000,23439,1,SF,1,100,0.0266
1707824185.795917,572524.000,23511,1,SF,1,100,0.0263
1707824186.061889,572782.000,23560,1,SF,1,100,0.0260
1707824186.395902,573106.000,23612,1,SF,1,100,0.0257
1707824186.727852,573428.000,23661,1,SF,1,100,0.0254
1707824187.061865,573752.000,23709,1,SF,1,100,0.0251
1707824187.459793,574138.000,23776,1,SF,1,100,0.0248
1707824187.789681,574458.000,23829,1,SF,1,100,0.0246
1707824188.056685,574717.000,23877,1,SF,1,100,0.0243
1707824188.385543,575036.000,23929,1,SF,1,100,0.0240
1707824188.722648,575363.000,23978,1,SF,1,100,0.0237
1707824189.121607,575750.000,24045,1,SF,1,100,0.0234
1707824189.454588,576073.000,24094,1,SF,1,100,0.0232
1707824189.721592,576332.000,24144,1,SF,1,100,0.0229
1707824190.055604,576656.000,24195,1,SF,1,100,0.0226
1707824190.387555,576978.000,24243,1,SF,1,100,0.0224
1707824190.853523,577430.000,24301,1,SF,1,100,0.0221
1707824191.051456,577622.000,24334,1,SF,1,100,0.0219
1707824191.449384,578008.000,24384,1,SF,1,100,0.0216
1707824191.713295,578264.000,24436,1,SF,1,100,0.0214
1707824192.112254,578651.000,24485,1,SF,1,100,0.0211
1707824192.377196,578908.000,24535,1,SF,1,100,0.0209
1707824192.775124,579294.000,24586,1,SF,1,100,0.0206
1707824193.040066,579551.000,24638,1,SF,1,100,0.0204
1707824193.436963,579936.000,24689,1,SF,1,100,0.0202
1707824193.701905,580193.000,24739,1,SF,1,100,0.0199
1707824194.033856,580515.000,24788,1,SF,1,100,0.0197
1707824194.366837,580838.000,24840,1,SF,1,100,0.0195
1707824194.700849,581162.000,24889,1,SF,1,100,0.0192
1707824195.033831,581485.000,24940,1,SF,1,100,0.0190
1707824195.497737,581935.000,24990,1,SF,1,100,0.0188
1707824195.766802,582196.000,25008,1,SF,1,100,0.0186
1707824196.165761,582583.000,25049,1,SF,1,100,0.0184
1707824196.366787,582778.000,25082,1,SF,1,100,0.0181
1707824196.698738,583100.000,25134,1,SF,1,100,0.0179
1707824197.096666,583486.000,25199,1,SF,1,100,0.0177
1707824197.425524,583805.000,25247,1,SF,1,100,0.0175
1707824197.690466,584062.000,25300,1,SF,1,100,0.0173
1707824198.026540,584388.000,25350,1,SF,1,100,0.0171
1707824198.355398,584707.000,25401,1,SF,1,100,0.0169
1707824198.758480,585098.000,25467,1,SF,1,100,0.0167
1707824199.091462,585421.000,25518,1,SF,1,100,0.0165
1707824199.359496,585681.000,25567,1,SF,1,100,0.0163
1707824199.689385,586001.000,25617,1,SF,1,100,0.0162
1707824200.021336,586323.000,25668,1,SF,1,100,0.0160
1707824200.355348,586647.000,25716,1,SF,1,100,0.0158
1707824200.754307,587034.000,25783,1,SF,1,100,0.0156
1707824201.022342,587294.000,25834,1,SF,1,100,0.0154
1707824201.420270,587680.000,25882,1,SF,1,100,0.0152
1707824201.684181,587936.000,25940,1,SF,1,100,0.0151
1707824202.017162,588259.000,25988,1,SF,1,100,0.0149
1707824202.348082,588580.000,26039,1,SF,1,100,0.0147
1707824202.744979,588965.000,26106,1,SF,1,100,0.0145
1707824203.080022,589290.000,26158,1,SF,1,100,0.0144
1707824203.345995,589548.000,26207,1,SF,1,100,0.0142
1707824203.677945,589870.000,26257,1,SF,1,100,0.0141
1707824204.010927,590193.000,26308,1,SF,1,100,0.0139
1707824204.344939,590517.000,26356,1,SF,1,100,0.0137
1707824204.743898,590904.000,26423,1,SF,1,100,0.0136
1707824205.011933,591164.000,26474,1,SF,1,100,0.0134
1707824205.343883,591486.000,26522,1,SF,1,100,0.0133
1707824205.674803,591807.000,26574,1,SF,1,100,0.0131
1707824206.006753,592129.000,26623,1,SF,1,100,0.0130
1707824206.403651,592514.000,26688,1,SF,1,100,0.0128
1707824206.734570,592835.000,26744,1,SF,1,100,0.0127
1707824207.067552,593158.000,26794,1,SF,1,100,0.0125
1707824207.330432,593413.000,26843,1,SF,1,100,0.0124
1707824207.662382,593735.000,26893,1,SF,1,100,0.0122
1707824207.998456,594061.000,26944,1,SF,1,100,0.0121
1707824208.327314,594380.000,26994,1,SF,1,100,0.0119
1707824208.662357,594705.000,27043,1,SF,1,100,0.0118
1707824208.996370,595029.000,27091,1,SF,1,100,0.0117
1707824209.394298,595415.000,27156,1,SF,1,100,0.0115
1707824209.730372,595741.000,27209,1,SF,1,100,0.0114
1707824209.995314,595998.000,27257,1,SF,1,100,0.0113
1707824210.329326,596322.000,27306,1,SF,1,100,0.0111
1707824210.660246,596643.000,27356,1,SF,1,100,0.0110
1707824211.062298,597033.000,27423,1,SF,1,100,0.0109
1707824211.394248,597355.000,27472,1,SF,1,100,0.0108
1707824211.657128,597610.000,27524,1,SF,1,100,0.0106
1707824212.060211,598001.000,27576,1,SF,1,100,0.0105
1707824212.324122,598257.000,27614,1,SF,1,100,2.0926
1707824212.726174,598647.000,27685,1,SF,1,100,6.2329
1707824212.993177,598906.000,27740,1,SF,1,100,8.2431
1707824213.327190,599230.000,27788,1,SF,1,100,8.1477
1707824213.659140,599552.000,27837,1,SF,1,100,8.0535
1707824214.058099,599939.000,27905,1,SF,1,100,7.9603
1707824214.394173,600265.000,27954,1,SF,1,100,7.8682
1707824214.659115,600522.000,28005,1,SF,1,100,7.7772
1707824214.987973,600841.000,28055,1,SF,1,100,7.6872
1707824215.320954,601164.000,28106,1,SF,1,100,7.5983
1707824215.651874,601485.000,28154,1,SF,1,100,7.5104
1707824216.049802,601871.000,28222,1,SF,1,100,7.4235
1707824216.380722,602192.000,28272,1,SF,1,100,7.3377
1707824216.646695,602450.000,28320,1,SF,1,100,7.2528
1707824216.976583,602770.000,28373,1,SF,1,100,7.1689
1707824217.373481,603155.000,28427,1,SF,1,100,7.0859
1707824217.709555,603481.000,28479,1,SF,1,100,7.0040
1707824218.038413,603800.000,28530,1,SF,1,100,6.9229
1707824218.306447,604060.000,28580,1,SF,1,100,6.8429
1707824218.638398,604382.000,28631,1,SF,1,100,6.7637
1707824218.972410,604706.000,28679,1,SF,1,100,6.6855
1707824219.370338,605092.000,28745,1,SF,1,100,6.6081
