LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1707823996.252700,388662.500,59645,4,EM,1,100,RB
1707823996.304502,388712.750,59645,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823996.356305,388763.000,59645,4,EM,1,100,PS
1707823996.408108,388813.250,59676,4,EM,1,100,RS
1707823996.459911,388863.500,59676,4,EM,1,100,RB
1707823996.511714,388913.750,59676,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823996.563517,388964.000,59676,4,EM,1,100,PS
1707823996.615319,389014.250,59710,4,EM,1,100,RS
1707823996.667122,389064.500,59710,4,EM,1,100,RB
1707823996.718925,389114.750,59710,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823996.770728,389165.000,59710,4,EM,1,100,PS
1707823996.822531,389215.250,59742,4,EM,1,100,RS
1707823996.874334,389265.500,59742,4,EM,1,100,RB
1707823996.926136,389315.750,59742,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823996.977939,389366.000,59742,4,EM,1,100,PS
1707823997.029742,389416.250,59777,4,EM,1,100,RS
1707823997.081545,389466.500,59777,4,EM,1,100,RB
1707823997.133348,389516.750,59777,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823997.185151,389567.000,59777,4,EM,1,100,PS
1707823997.236953,389617.250,59809,4,EM,1,100,RS
1707823997.288756,389667.500,59809,4,EM,1,100,RB
1707823997.340559,389717.750,59809,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823997.392362,389768.000,59809,4,EM,1,100,PS
1707823997.444165,389818.250,59843,4,EM,1,100,RS
1707823997.495968,389868.500,59843,4,EM,1,100,RB
1707823997.547770,389918.750,59843,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823997.599573,389969.000,59843,4,EM,1,100,PS
1707823997.651376,390019.250,59876,4,EM,1,100,RS
1707823997.703179,390069.500,59876,4,EM,1,100,RB
1707823997.754982,390119.750,59876,4,EM,1,100,2024-02-13_11-32-54-761776.csv
1707823997.806785,390170.000,59876,4,EM,1,100,PS
1707823997.858587,390220.250,59910,4,EM,1,100,RS
