LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1707824010.346678,402334.000,61877,1,T1,1,100,28.936
1707824010.478634,402462.000,61895,1,T1,1,100,28.972
1707824010.611620,402591.000,61926,1,T1,1,100,28.882
1707824010.744607,402720.000,61942,1,T1,1,100,28.913
1707824010.876562,402848.000,61962,1,T1,1,100,29.033
1707824011.007487,402975.000,61978,1,T1,1,100,28.944
1707824011.140473,403104.000,62012,2,T1,1,100,28.940
1707824011.273460,403233.000,62012,2,T1,1,100,29.045
1707824011.406446,403362.000,62028,1,T1,1,100,28.842
1707824011.539432,403491.000,62060,1,T1,1,100,28.896
1707824011.670357,403618.000,62079,1,T1,1,100,28.920
1707824011.803343,403747.000,62096,1,T1,1,100,28.965
1707824011.936330,403876.000,62113,1,T1,1,100,29.020
1707824012.068285,404004.000,62145,1,T1,1,100,29.080
1707824012.200241,404132.000,62161,1,T1,1,100,28.928
1707824012.333227,404261.000,62178,1,T1,1,100,28.933
1707824012.468275,404392.000,62195,1,T1,1,100,28.900
1707824012.603323,404523.000,62228,1,T1,1,100,28.921
1707824012.735279,404651.000,62245,1,T1,1,100,28.966
1707824012.867234,404779.000,62262,1,T1,1,100,29.021
1707824013.000221,404908.000,62293,1,T1,1,100,29.009
1707824013.135269,405039.000,62311,1,T1,1,100,29.004
1707824013.269286,405169.000,62329,1,T1,1,100,28.966
1707824013.402272,405298.000,62346,1,T1,1,100,28.950
1707824013.535259,405427.000,62380,1,T1,1,100,28.978
1707824013.667214,405555.000,62396,1,T1,1,100,28.991
1707824013.803293,405687.000,62414,1,T1,1,100,29.031
1707824013.935249,405815.000,62445,1,T1,1,100,29.120
1707824014.068235,405944.000,62462,1,T1,1,100,29.016
1707824014.201222,406073.000,62479,1,T1,1,100,28.972
1707824014.332146,406200.000,62495,1,T1,1,100,28.917
1707824014.467194,406331.000,62529,1,T1,1,100,28.929
1707824014.601212,406461.000,62546,1,T1,1,100,28.969
1707824014.733167,406589.000,62562,1,T1,1,100,28.987
1707824014.866154,406718.000,62580,1,T1,1,100,28.923
1707824014.999140,406847.000,62611,1,T1,1,100,28.967
1707824015.132126,406976.000,62628,1,T1,1,100,28.915
1707824015.265113,407105.000,62647,1,T1,1,100,28.963
1707824015.397068,407233.000,62679,1,T1,1,100,29.090
1707824015.529024,407361.000,62695,1,T1,1,100,28.968
1707824015.663041,407491.000,62712,1,T1,1,100,28.915
1707824015.794996,407619.000,62729,1,T1,1,100,28.892
1707824015.927983,407748.000,62760,1,T1,1,100,28.883
1707824016.060969,407877.000,62777,1,T1,1,100,28.914
1707824016.191894,408004.000,62796,1,T1,1,100,28.963
1707824016.324880,408133.000,62813,1,T1,1,100,28.948
1707824016.457351,408261.500,62850,2,T1,1,100,29.049
1707824016.589822,408390.000,62850,2,T1,1,100,28.986
1707824016.721777,408518.000,62866,1,T1,1,100,28.958
